time,node,mean_occupancy,max_occupancy,min_largest_free_block,mean_fragmentation,max_fragmentation
0,0,0.3937,0.4313,56,0.6432,0.7321
0,1,0.4969,0.8344,15,0.5541,0.717
0,2,0.8625,0.9938,2,0.5071,0.837
0,3,0.5578,0.9094,6,0.6837,0.7938
0,4,0.3406,0.4875,51,0.6858,0.756
0,5,0.7344,0.8438,23,0.5242,0.76
0,6,0.7156,0.9,12,0.404,0.625
0,7,0.7156,0.9938,2,0.5276,0.8187
0,8,0.7242,0.8625,12,0.6681,0.8065
0,9,0.5125,0.7969,9,0.6312,0.8615
0,10,0.4969,0.9563,12,0.3701,0.808
0,11,0.525,0.675,24,0.6713,0.7767
0,12,0.1781,0.3656,59,0.4719,0.7094
0,13,0.2119,0.5344,30,0.3805,0.8544
0,14,0.5672,0.8625,17,0.7458,0.8534
0,15,0.3312,0.5062,41,0.3892,0.75
0,16,0.2766,0.4406,63,0.4825,0.648
0,17,0.5391,0.7219,30,0.7077,0.7524
0,18,0.1969,0.3,54,0.6433,0.7589
0,19,0.15,0.225,84,0.4827,0.6613
0,20,0.1125,0.1594,149,0.4441,0.5017
0,21,0.1125,0.1406,153,0.428,0.4778
0,22,0.2344,0.3281,63,0.6299,0.707
0,23,0.2,0.2719,75,0.4378,0.6781
0,24,0.1906,0.3281,57,0.479,0.7673
0,25,0.3141,0.4219,36,0.6922,0.8494
0,26,0.1266,0.2437,57,0.3822,0.7645
0,27,0.1359,0.2625,132,0.2203,0.4407
5,0,0.5312,0.6469,36,0.7259,0.7958
5,1,0.6225,0.8438,9,0.6666,0.8393
5,2,0.9437,0.9938,2,0.4185,0.6842
5,3,0.6352,0.9469,6,0.6406,0.7377
5,4,0.425,0.6188,21,0.7536,0.8279
5,5,0.8344,0.9656,9,0.6055,0.8605
5,6,0.7906,0.975,3,0.7419,0.8286
5,7,0.7969,0.9938,2,0.4448,0.6772
5,8,0.7242,0.8625,6,0.8522,0.8636
5,9,0.5594,0.8438,9,0.7855,0.82
5,10,0.5555,0.9938,2,0.4027,0.8071
5,11,0.6352,0.825,24,0.691,0.7892
5,12,0.2094,0.3844,45,0.664,0.7716
5,13,0.24,0.5906,30,0.4193,0.85
5,14,0.6656,0.975,3,0.7321,0.8565
5,15,0.4438,0.7031,35,0.3618,0.6316
5,16,0.3328,0.4875,36,0.6184,0.7805
5,17,0.6656,0.7781,18,0.7893,0.8322
5,18,0.2344,0.3375,42,0.7085,0.8019
5,19,0.1734,0.2719,51,0.6389,0.7811
5,20,0.1359,0.15,141,0.4703,0.4816
5,21,0.1266,0.1594,90,0.5948,0.6654
5,22,0.2531,0.3656,39,0.6167,0.8079
5,23,0.2563,0.3469,38,0.5333,0.8233
5,24,0.2469,0.4031,29,0.5556,0.8482
5,25,0.3328,0.45,36,0.6721,0.8494
5,26,0.1359,0.225,57,0.3851,0.7702
5,27,0.15,0.2719,72,0.3455,0.691
10,0,0.5906,0.7688,24,0.7725,0.8432
10,1,0.7125,0.9563,3,0.6383,0.7857
10,2,0.95,0.9844,3,0.5285,0.6471
10,3,0.6633,0.9281,6,0.7175,0.8317
10,4,0.5312,0.7219,18,0.7796,0.8509
10,5,0.8906,0.9938,2,0.5127,0.8065
10,6,0.8156,0.9469,6,0.5771,0.7902
10,7,0.8344,0.9656,3,0.647,0.7591
10,8,0.7359,0.8719,6,0.7892,0.8537
10,9,0.5875,0.8906,9,0.7738,0.8107
10,10,0.5578,0.975,3,0.5811,0.8673
10,11,0.6844,0.8906,6,0.8081,0.8588
10,12,0.2594,0.45,48,0.6425,0.7273
10,13,0.2681,0.6469,24,0.3977,0.7876
10,14,0.7102,0.9844,3,0.7291,0.8487
10,15,0.5031,0.8531,9,0.4968,0.8085
10,16,0.375,0.4875,27,0.6783,0.8354
10,17,0.7453,0.7969,12,0.8234,0.8776
10,18,0.3,0.4125,48,0.7185,0.7447
10,19,0.1781,0.2625,30,0.802,0.8729
10,20,0.1734,0.1781,90,0.6503,0.6578
10,21,0.1406,0.1594,90,0.5551,0.6654
10,22,0.2719,0.3937,36,0.7528,0.8144
10,23,0.275,0.375,27,0.5725,0.8708
10,24,0.2531,0.4031,36,0.5416,0.8134
10,25,0.3352,0.5062,36,0.7096,0.8548
10,26,0.1453,0.225,69,0.3609,0.7218
10,27,0.1687,0.3,72,0.3393,0.6786
15,0,0.6813,0.9187,14,0.7053,0.8466
15,1,0.7388,0.9563,3,0.7083,0.7857
15,2,0.9531,0.9844,3,0.5366,0.7391
15,3,0.7008,0.9656,3,0.8092,0.8537
15,4,0.5844,0.7875,15,0.7531,0.8151
15,5,0.9,0.9656,3,0.7322,0.7692
15,6,0.7938,0.9656,3,0.7768,0.8101
15,7,0.8625,0.9938,2,0.4925,0.8525
15,8,0.7266,0.9281,9,0.7631,0.8784
15,9,0.6,0.8438,6,0.8559,0.88
15,10,0.5695,0.9938,2,0.4352,0.8846
15,11,0.7008,0.8344,6,0.8408,0.8868
15,12,0.2969,0.5062,48,0.6382,0.6962
15,13,0.3,0.7031,12,0.4728,0.8737
15,14,0.7453,0.9844,3,0.6654,0.8981
15,15,0.5531,0.9281,3,0.5418,0.8696
15,16,0.3891,0.4969,24,0.7494,0.8509
15,17,0.7875,0.8156,6,0.8712,0.8983
15,18,0.3422,0.45,27,0.76,0.8466
15,19,0.1922,0.2812,60,0.765,0.7909
15,20,0.1875,0.1969,90,0.648,0.6578
15,21,0.1453,0.1688,66,0.7105,0.7519
15,22,0.3,0.4313,18,0.8265,0.9011
15,23,0.25,0.3375,27,0.5296,0.8726
15,24,0.2125,0.3187,42,0.5345,0.81
15,25,0.3445,0.5531,18,0.738,0.896
15,26,0.1594,0.2344,69,0.3643,0.7184
15,27,0.1969,0.3375,42,0.4009,0.8019
20,0,0.7219,0.975,5,0.6825,0.8737
20,1,0.7725,0.9281,6,0.7278,0.8554
20,2,0.9375,0.9656,3,0.7452,0.7692
20,3,0.6867,0.9281,3,0.8572,0.8884
20,4,0.6312,0.8625,9,0.7053,0.8433
